"","anon_id","follow_date","follow_score","follow_income","advisor_id","branch_id","baseline_income","client_type","area","in_01","in_02","in_03","in_04","in_05","in_06","in_07","in_08","in_09","in_10","in_11","in_12","in_13","in_14","in_15","in_16","in_17","in_18","in_19","in_20","in_21","in_22","in_23","in_24","in_25","in_26","in_27","in_28","in_29","in_30","in_31","in_32","in_33","in_34","in_35","in_36","in_37","in_38","in_39","in_40","in_41","in_42","in_43","in_44","in_45","in_46","in_47","in_48","in_49","in_50","base_score","base_date","change","improve","remove"
"541",2397852,2017-05-18,150,1517.142857,617,9,1517.142857,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-02-12,2,1,0
"542",2401092,2016-11-03,150,2200,1259,13,2200,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-20,1,1,0
"543",2403767,2016-12-30,150,1066.666667,1258,4,1066.666667,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-11-21,2,1,0
"544",2405237,2017-01-04,150,1699,1258,4,1699,"Sorteado","Urban",3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-10-21,3,1,0
"545",2408432,2016-11-15,146,1037.0275,1558,19,1037.0275,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,3,3,3,3,2,3,3,3,3,142,2016-10-06,4,1,0
"546",2411982,2016-11-24,144,718,1395,23,260,"Sorteado","Urban",1,1,3,2,1,3,3,3,3,3,3,3,3,2,2,3,3,3,2,3,3,3,3,2,3,2,3,3,3,1,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,134,2016-06-07,10,1,0
"547",2415813,2017-04-26,150,940,1367,25,400,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2017-02-28,1,1,0
"548",2418667,2016-11-16,148,634,1142,16,222.2222222,"Sorteado","Rural",1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-07-04,2,1,0
"549",2421919,2016-12-29,131,432.4,1200,4,103.964,"Sorteado","Urban",1,2,3,2,1,3,3,3,3,2,2,3,1,2,3,3,1,3,1,3,1,3,3,3,3,3,3,3,3,3,1,1,3,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,125,2016-12-21,6,1,0
"550",2428307,2016-09-29,147,780.0114,1200,4,175,"Sorteado","Metropolitan",1,2,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-06-10,5,1,0
"551",2429149,2017-04-28,143,600,1181,8,333.3333333,"Sorteado","Urban",2,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,140,2017-02-08,3,1,0
"552",2431661,2016-12-22,150,0,1636,12,425,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-12-12,2,1,0
"553",2432650,2016-08-30,141,743.9992,821,15,440,"Sorteado","Urban",2,3,3,2,1,3,3,3,3,3,3,3,1,3,3,3,3,2,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,139,2016-06-10,2,1,0
"554",2433256,2016-11-29,150,1370,974,6,1370,NA,"Metropolitan",3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2016-10-05,2,1,0
"555",2433716,2016-12-26,150,750,1436,19,750,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-10-06,5,1,0
"556",2435415,2016-11-22,150,266.6666667,1327,25,400,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,3,3,1,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,140,2016-06-08,10,1,0
"557",2437145,2016-05-31,148,1537.3425,871,13,583.3333333,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,147,2015-12-04,1,1,0
"558",2438638,2016-12-14,150,1000,1349,14,1862.0275,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-07,1,1,0
"559",2440878,2016-11-25,150,940,1533,13,1600,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,145,2016-07-13,5,1,0
"560",2449588,2016-12-22,132,366.6573333,1480,10,110,"Sorteado","Urban",1,3,3,3,2,3,3,3,3,2,1,3,3,1,3,2,1,3,3,2,1,2,2,2,3,2,3,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,128,2016-03-26,4,1,0
"561",2454622,2016-11-01,144,642.5,1321,20,437.5,"Sorteado","Metropolitan",2,2,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-09-07,2,1,0
"562",2456723,2016-09-29,124,866.25,1326,14,241.25,"Sorteado","Rural",1,2,3,2,3,3,3,3,3,2,2,3,1,3,3,2,1,2,3,1,1,3,1,1,3,3,3,3,3,1,1,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,122,2016-04-21,2,1,0
"563",2470085,2016-12-22,146,950,1612,21,266.6666667,"Sorteado","Rural",2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-02-15,0,0,0
"564",2470969,2016-11-14,142,437.5,697,19,212.5,"Sorteado","Rural",1,2,3,2,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,140,2016-08-05,2,1,0
"565",2471982,2016-11-30,150,4000,1258,4,4000,"Sorteado","Urban",3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,148,2016-10-21,2,1,0
"566",2472570,2016-06-29,143,870,785,5,350,"Sorteado","Urban",2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,1,3,3,3,3,2,3,2,3,3,3,2,2,3,3,3,139,2015-12-28,4,1,0
"567",2473146,2016-09-06,127,590,1267,26,110,"Sorteado","Urban",1,2,3,2,2,3,3,3,2,3,2,3,2,3,2,1,1,3,1,1,1,1,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,2,3,3,123,2016-07-13,4,1,0
"568",2479458,2016-12-23,150,751.994,1258,4,832,"Sorteado","Rural",3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-10-20,4,1,0
"569",2479464,2016-09-22,140,1550,1327,25,60,"Sorteado","Rural",1,1,2,2,1,1,3,2,3,3,3,2,3,1,1,2,3,1,3,3,3,1,3,3,2,3,3,3,3,3,3,2,3,0,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,123,2015-09-07,17,1,0
"570",2479807,2016-11-25,145,600,1612,21,66.66666667,"Sorteado","Urban",1,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-06-10,2,1,0
"571",2485217,2017-04-28,139,686.6666667,976,15,400,"Sorteado","Urban",2,2,3,3,2,3,3,3,3,3,2,3,1,3,3,2,1,3,3,2,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,134,2016-03-21,5,1,0
"572",2486223,2016-10-28,141,1242.5,1259,13,575,"Sorteado","Metropolitan",2,2,3,3,3,3,3,3,3,3,2,3,1,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,140,2016-07-13,1,1,0
"573",2488004,2016-10-27,150,1500,1319,18,690,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2015-09-18,2,1,0
"574",2489779,2016-09-29,141,1295,650,14,270,"Sorteado","Urban",1,2,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,138,2016-01-08,3,1,0
"575",2490218,2016-09-15,149,825,1181,8,450,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2016-06-10,5,1,0
"576",2490249,2016-06-28,145,500,1565,26,125,"Sorteado","Urban",1,3,3,3,1,3,3,3,3,3,3,3,1,3,3,1,1,3,3,1,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,133,2015-08-26,12,1,0
"577",2490320,2016-12-27,140,411.4285714,1382,26,251.4285714,"Sorteado","Rural",2,2,3,1,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-01-07,2,1,0
"578",2491406,2017-05-30,138,550,785,5,150,"Sorteado","Rural",1,1,3,3,3,3,2,3,3,3,2,3,1,2,3,1,1,3,3,3,1,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,132,2017-02-24,6,1,0
"579",2492827,2016-12-14,150,1200,1219,5,1250,NA,"Urban",3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-10-17,1,1,0
"580",2493338,2016-10-31,141,600,1327,25,86.66666667,"Sorteado","Rural",1,2,3,3,3,3,3,3,3,3,3,3,1,1,2,2,1,3,3,3,1,3,3,3,3,3,3,3,3,3,1,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,131,2016-05-04,10,1,0
"581",2497314,2016-12-26,150,625,1185,5,385,NA,"Rural",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-12-07,1,1,0
"582",2497352,2016-12-23,143,742.8571429,779,5,385.7142857,"Sorteado","Rural",2,3,3,1,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,142,2016-12-12,1,1,0
"583",2501280,2016-12-19,143,556.4,1267,26,332.4,"Sorteado","Urban",2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,2,3,141,2016-07-08,2,1,0
"584",2501342,2016-10-28,150,1000,1349,14,1280,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-09-29,1,1,0
"585",2502933,2016-12-26,128,457.1428571,1246,19,386.6666667,"Sorteado","Urban",2,2,3,3,3,3,3,3,2,1,1,3,1,3,3,3,1,3,3,2,1,1,3,1,3,3,2,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,127,2016-06-10,1,1,0
"586",2505099,2017-01-06,150,750,617,9,750,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-12-29,1,1,0
"587",2506924,2017-04-27,150,1200,1517,23,436.3636364,"Sorteado","Urban",2,2,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-12-28,5,1,0
"588",2508030,2016-11-29,149,675,454,17,375,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-05-04,3,1,0
"589",2512193,2016-09-09,128,660,785,5,350,NA,"Rural",2,3,3,3,2,3,3,3,3,1,1,3,2,3,3,3,1,3,1,3,1,2,3,2,1,3,3,3,3,3,1,3,0,2,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,124,2016-07-28,4,1,0
"590",2512667,2016-12-26,127,608.6666667,1267,26,382,"Sorteado","Urban",2,2,3,2,3,3,3,3,3,3,2,3,1,1,3,2,3,3,1,3,3,2,3,2,3,3,2,3,3,2,1,2,3,3,2,3,2,3,2,3,2,3,3,2,3,2,2,3,3,2,124,2016-07-05,3,1,0
"591",2512726,2016-11-25,143,560,1267,26,295,"Sorteado","Urban",2,2,2,2,2,3,3,3,3,3,2,3,2,3,3,2,2,3,3,3,2,2,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,136,2016-07-04,7,1,0
"592",2520029,2017-01-06,137,400,779,5,360,"Seleccionado","Rural",2,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,2,3,1,2,1,2,3,3,3,3,3,3,1,3,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,133,2016-12-29,4,1,0
"593",2520633,2016-08-27,148,610,1565,26,300,"Sorteado","Rural",2,3,3,3,1,3,3,3,3,2,3,3,1,3,3,2,1,3,3,2,3,3,1,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,134,2015-12-06,14,1,0
"594",2521932,2016-09-21,150,666.6666667,1382,26,533.3333333,"Sorteado","Rural",3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,0,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,137,2015-10-22,13,1,0
"595",2522955,2016-11-26,150,400,1309,22,1157.142857,"Sorteado","Rural",3,2,3,2,3,3,3,3,3,3,2,3,3,1,3,2,2,3,3,3,3,3,3,2,3,3,2,3,3,3,1,3,3,3,2,3,1,3,2,2,3,3,3,3,3,3,2,3,3,3,133,2015-11-20,17,1,0
"596",2523726,2016-11-30,148,666.6666667,1232,3,556.6666667,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-05-11,2,1,0
"597",2526125,2017-01-04,141,1300,1449,20,0,"Sorteado","Metropolitan",1,2,3,3,1,3,3,3,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,2,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2016-11-03,3,1,0
"598",2529552,2016-10-26,133,600,454,17,375,"Sorteado","Urban",2,3,3,1,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,139,2015-09-10,-6,0,0
"599",2531712,2017-06-13,150,1444,1612,21,1444,"Sorteado","Urban",3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2017-04-17,1,1,0
"600",2534695,2017-01-04,135,642.8571429,538,13,292,"Sorteado","Metropolitan",1,2,3,3,3,3,3,3,2,3,2,3,2,3,3,2,1,2,3,3,2,3,3,2,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,136,2015-11-17,-1,0,0
"601",2535695,2016-10-27,144,766.6666667,1086,18,340,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-01-07,-1,0,0
"602",2542699,2016-10-17,150,2880,1533,13,1200,"Sorteado","Rural",3,1,3,3,3,3,3,3,3,3,2,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,141,2016-07-29,9,1,0
"603",2543584,2016-11-25,146,425,1517,23,400,"Sorteado","Urban",2,2,3,1,1,3,3,3,3,1,1,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,1,2,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,130,2016-07-18,16,1,0
"604",2545148,2016-08-31,150,1000,1319,18,1125,"Sorteado","Rural",3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2015-11-18,4,1,0
"605",2548541,2016-09-26,146,4000,454,17,200,"Sorteado","Urban",1,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,2,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,139,2015-11-19,7,1,0
"606",2549766,2016-10-17,130,500,1349,14,237.5,"Sorteado","Urban",1,2,3,3,1,3,3,3,3,3,2,3,1,1,3,2,3,3,3,2,2,3,3,2,3,2,2,3,3,3,3,3,0,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,128,2016-07-07,2,1,0
"607",2550259,2016-10-26,147,648.5714286,942,10,348.5714286,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,145,2016-02-10,2,1,0
"608",2550361,2016-11-25,145,1362.5,821,15,400,"Sorteado","Urban",2,3,3,2,3,3,3,3,3,3,3,3,1,3,3,2,3,3,3,2,3,3,3,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-08-04,4,1,0
"609",2555682,2016-06-30,132,584.76375,1635,12,433.3333333,"Sorteado","Metropolitan",2,2,3,3,3,3,2,3,3,2,2,3,1,1,3,2,3,3,3,3,2,3,2,2,3,2,3,1,3,2,1,2,3,3,1,3,3,2,2,1,3,3,1,1,3,2,3,3,2,3,118,2015-09-15,14,1,0
"610",2557848,2017-05-19,150,1266.666667,806,9,1266.666667,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,148,2017-02-21,2,1,0
"611",2560193,2016-12-23,129,0,697,19,300,"Sorteado","Rural",2,2,3,3,3,3,3,3,2,1,1,2,1,3,3,2,1,3,3,1,1,1,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,1,3,1,3,3,3,3,2,3,3,3,123,2016-11-17,6,1,0
"612",2561238,2016-11-23,127,1200,1636,12,400,"Sorteado","Urban",2,2,3,3,1,3,3,3,3,3,2,3,1,2,3,3,1,3,3,3,2,1,2,1,3,3,3,3,2,3,2,2,3,2,1,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,126,2016-10-18,1,1,0
"613",2562414,2016-11-18,144,460,1558,19,304,"Sorteado","Rural",2,3,3,3,3,3,3,3,3,1,2,3,1,3,3,3,3,3,3,2,2,3,3,2,3,2,3,3,3,3,1,3,3,3,3,3,3,3,2,1,3,2,3,3,3,3,3,3,2,3,133,2016-10-06,11,1,0
"614",2565615,2016-10-31,141,641.6666667,1367,25,101.6666667,"Sorteado","Rural",1,1,3,1,1,3,3,3,3,2,1,3,1,1,3,3,1,3,3,1,1,2,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,125,2015-10-27,16,1,0
"615",2566560,2016-12-15,150,675,1142,16,710,"Sorteado","Urban",3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,147,2016-09-30,3,1,0
"616",2567447,2016-10-24,145,662.5,810,3,256.25,"Sorteado","Metropolitan",1,1,3,2,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,138,2015-08-19,7,1,0
"617",2567517,2016-10-28,141,514.4,1436,19,356,"Sorteado","Rural",2,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,1,1,3,3,2,3,3,3,3,3,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,2,3,3,3,3,138,2016-07-21,3,1,0
"618",2569886,2016-08-09,142,465,590,21,300,"Sorteado","Rural",2,2,3,3,3,3,1,3,3,3,3,3,2,3,3,2,1,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,139,2016-05-30,3,1,0
"619",2571776,2017-01-05,150,1999.333333,1258,4,466.6666667,"Sorteado","Urban",3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,149,2016-12-14,1,1,0
"620",2572286,2016-10-27,137,725,1635,12,133.3333333,"Sorteado","Metropolitan",1,1,3,1,1,2,3,3,2,2,3,3,1,1,3,2,3,2,3,2,2,1,2,2,2,3,3,3,3,2,1,2,3,3,1,3,3,3,2,1,3,3,1,3,3,2,3,3,3,3,114,2015-09-15,23,1,0
"621",2574671,2016-09-13,148,1000,973,6,280,"Sorteado","Metropolitan",1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,146,2016-02-01,2,1,0
"622",2576550,2016-12-29,150,736.01375,663,7,636.01375,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,1,3,2,3,3,3,3,1,3,3,3,1,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,137,2016-02-23,13,1,0
"623",2576909,2017-01-05,149,680,663,7,520,"Sorteado","Metropolitan",2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,148,2016-11-10,1,1,0
"624",2577472,2016-12-21,146,0,1395,23,292,"Sorteado","Rural",2,3,2,2,3,3,3,3,3,1,2,3,1,1,2,2,2,3,3,3,1,3,3,1,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,3,128,2016-06-08,18,1,0
"625",2580056,2016-11-29,144,750,1636,12,450,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,143,2016-10-24,1,1,0
"626",2582031,2016-12-29,150,660,470,9,520,"Sorteado","Urban",3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,146,2016-01-12,4,1,0
"627",2586219,2016-11-30,150,1080,810,3,1244.8046,"Sorteado","Metropolitan",3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,146,2016-05-18,4,1,0
"628",2587030,2016-12-20,142,0,1514,15,440,"Sorteado","Urban",2,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,2,3,3,2,3,3,3,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,141,2016-09-19,1,1,0
"629",2591435,2017-04-26,148,1033.333333,1610,13,283.3333333,"Sorteado","Metropolitan",1,2,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,144,2017-02-16,4,1,0
